ANNO;AteneoCOD;AteneoNOME;AteneoREGIONE;AteneoAREAGEO;CorsoTIPO;COD_FoET2013;DESC_FoET2013;Genere;DOTTORI
2023;05601;Viterbo - Università della Tuscia;Lazio;CENTRO;Dottorato di ricerca;8;Agriculture, forestry, fisheries and veterinary;M;12
2023;05601;Viterbo - Università della Tuscia;Lazio;CENTRO;Dottorato di ricerca;9;Health and welfare;F;1
2023;05601;Viterbo - Università della Tuscia;Lazio;CENTRO;Dottorato di ricerca;7;Engineering, manufacturing and construction;M;1
2023;05601;Viterbo - Università della Tuscia;Lazio;CENTRO;Dottorato di ricerca;5;Natural sciences, mathematics and statistics;M;7
2023;05601;Viterbo - Università della Tuscia;Lazio;CENTRO;Dottorato di ricerca;3;Social sciences, journalism and information;F;1
2023;05601;Viterbo - Università della Tuscia;Lazio;CENTRO;Dottorato di ricerca;2;Arts and humanities;F;4
2023;05601;Viterbo - Università della Tuscia;Lazio;CENTRO;Dottorato di ricerca;5;Natural sciences, mathematics and statistics;F;8
2023;05801;"Roma - Università degli studi ""La Sapienza""";Lazio;CENTRO;Dottorato di ricerca;4;Business, administration and law;M;38
2023;05801;"Roma - Università degli studi ""La Sapienza""";Lazio;CENTRO;Dottorato di ricerca;9;Health and welfare;F;129
2023;05801;"Roma - Università degli studi ""La Sapienza""";Lazio;CENTRO;Dottorato di ricerca;3;Social sciences, journalism and information;M;49
2023;05801;"Roma - Università degli studi ""La Sapienza""";Lazio;CENTRO;Dottorato di ricerca;2;Arts and humanities;F;64
2023;05801;"Roma - Università degli studi ""La Sapienza""";Lazio;CENTRO;Dottorato di ricerca;6;Information and Communication Technologies (ICTs);M;21
2023;05801;"Roma - Università degli studi ""La Sapienza""";Lazio;CENTRO;Dottorato di ricerca;7;Engineering, manufacturing and construction;M;115
2023;05801;"Roma - Università degli studi ""La Sapienza""";Lazio;CENTRO;Dottorato di ricerca;3;Social sciences, journalism and information;F;95
2023;05801;"Roma - Università degli studi ""La Sapienza""";Lazio;CENTRO;Dottorato di ricerca;4;Business, administration and law;F;31
2023;05801;"Roma - Università degli studi ""La Sapienza""";Lazio;CENTRO;Dottorato di ricerca;7;Engineering, manufacturing and construction;F;70
2023;05801;"Roma - Università degli studi ""La Sapienza""";Lazio;CENTRO;Dottorato di ricerca;9;Health and welfare;M;60
2023;05801;"Roma - Università degli studi ""La Sapienza""";Lazio;CENTRO;Dottorato di ricerca;5;Natural sciences, mathematics and statistics;M;118
2023;05801;"Roma - Università degli studi ""La Sapienza""";Lazio;CENTRO;Dottorato di ricerca;2;Arts and humanities;M;40
2023;05801;"Roma - Università degli studi ""La Sapienza""";Lazio;CENTRO;Dottorato di ricerca;5;Natural sciences, mathematics and statistics;F;99
2023;05801;"Roma - Università degli studi ""La Sapienza""";Lazio;CENTRO;Dottorato di ricerca;6;Information and Communication Technologies (ICTs);F;1
2023;05802;"Roma - Università degli studi di ""Tor Vergata""";Lazio;CENTRO;Dottorato di ricerca;3;Social sciences, journalism and information;M;9
2023;05802;"Roma - Università degli studi di ""Tor Vergata""";Lazio;CENTRO;Dottorato di ricerca;1;Education;M;2
2023;05802;"Roma - Università degli studi di ""Tor Vergata""";Lazio;CENTRO;Dottorato di ricerca;3;Social sciences, journalism and information;F;2
2023;05802;"Roma - Università degli studi di ""Tor Vergata""";Lazio;CENTRO;Dottorato di ricerca;5;Natural sciences, mathematics and statistics;F;38
2023;05802;"Roma - Università degli studi di ""Tor Vergata""";Lazio;CENTRO;Dottorato di ricerca;1;Education;F;2
2023;05802;"Roma - Università degli studi di ""Tor Vergata""";Lazio;CENTRO;Dottorato di ricerca;9;Health and welfare;F;54
2023;05802;"Roma - Università degli studi di ""Tor Vergata""";Lazio;CENTRO;Dottorato di ricerca;7;Engineering, manufacturing and construction;F;21
2023;05802;"Roma - Università degli studi di ""Tor Vergata""";Lazio;CENTRO;Dottorato di ricerca;2;Arts and humanities;F;22
2023;05802;"Roma - Università degli studi di ""Tor Vergata""";Lazio;CENTRO;Dottorato di ricerca;7;Engineering, manufacturing and construction;M;27
2023;05802;"Roma - Università degli studi di ""Tor Vergata""";Lazio;CENTRO;Dottorato di ricerca;9;Health and welfare;M;45
2023;05802;"Roma - Università degli studi di ""Tor Vergata""";Lazio;CENTRO;Dottorato di ricerca;2;Arts and humanities;M;15
2023;05802;"Roma - Università degli studi di ""Tor Vergata""";Lazio;CENTRO;Dottorato di ricerca;8;Agriculture, forestry, fisheries and veterinary;F;1
2023;05802;"Roma - Università degli studi di ""Tor Vergata""";Lazio;CENTRO;Dottorato di ricerca;4;Business, administration and law;F;27
2023;05802;"Roma - Università degli studi di ""Tor Vergata""";Lazio;CENTRO;Dottorato di ricerca;10;Services;M;2
2023;05802;"Roma - Università degli studi di ""Tor Vergata""";Lazio;CENTRO;Dottorato di ricerca;4;Business, administration and law;M;18
2023;05802;"Roma - Università degli studi di ""Tor Vergata""";Lazio;CENTRO;Dottorato di ricerca;10;Services;F;1
2023;05802;"Roma - Università degli studi di ""Tor Vergata""";Lazio;CENTRO;Dottorato di ricerca;5;Natural sciences, mathematics and statistics;M;41
2023;05803;Roma - Libera Università Maria SS.Assunta (LUMSA);Lazio;CENTRO;Dottorato di ricerca;4;Business, administration and law;M;3
2023;05803;Roma - Libera Università Maria SS.Assunta (LUMSA);Lazio;CENTRO;Dottorato di ricerca;2;Arts and humanities;M;1
2023;05803;Roma - Libera Università Maria SS.Assunta (LUMSA);Lazio;CENTRO;Dottorato di ricerca;1;Education;F;1
2023;05803;Roma - Libera Università Maria SS.Assunta (LUMSA);Lazio;CENTRO;Dottorato di ricerca;3;Social sciences, journalism and information;F;4
2023;05803;Roma - Libera Università Maria SS.Assunta (LUMSA);Lazio;CENTRO;Dottorato di ricerca;4;Business, administration and law;F;4
2023;05803;Roma - Libera Università Maria SS.Assunta (LUMSA);Lazio;CENTRO;Dottorato di ricerca;3;Social sciences, journalism and information;M;1
2023;05805;Roma - Luiss Libera Università internazionale degli studi sociali Guido Carli;Lazio;CENTRO;Dottorato di ricerca;2;Arts and humanities;M;1
2023;05805;Roma - Luiss Libera Università internazionale degli studi sociali Guido Carli;Lazio;CENTRO;Dottorato di ricerca;4;Business, administration and law;M;9
2023;05805;Roma - Luiss Libera Università internazionale degli studi sociali Guido Carli;Lazio;CENTRO;Dottorato di ricerca;3;Social sciences, journalism and information;M;8
2023;05805;Roma - Luiss Libera Università internazionale degli studi sociali Guido Carli;Lazio;CENTRO;Dottorato di ricerca;4;Business, administration and law;F;11
2023;05805;Roma - Luiss Libera Università internazionale degli studi sociali Guido Carli;Lazio;CENTRO;Dottorato di ricerca;3;Social sciences, journalism and information;F;1
2023;05806;"Roma - Università degli studi del ""Foro Italico""";Lazio;CENTRO;Dottorato di ricerca;10;Services;M;4
2023;05806;"Roma - Università degli studi del ""Foro Italico""";Lazio;CENTRO;Dottorato di ricerca;7;Engineering, manufacturing and construction;M;3
2023;05806;"Roma - Università degli studi del ""Foro Italico""";Lazio;CENTRO;Dottorato di ricerca;10;Services;F;1
2023;05806;"Roma - Università degli studi del ""Foro Italico""";Lazio;CENTRO;Dottorato di ricerca;9;Health and welfare;F;1
2023;05806;"Roma - Università degli studi del ""Foro Italico""";Lazio;CENTRO;Dottorato di ricerca;5;Natural sciences, mathematics and statistics;F;1
2023;05807;Roma - III Università degli studi;Lazio;CENTRO;Dottorato di ricerca;3;Social sciences, journalism and information;F;11
2023;05807;Roma - III Università degli studi;Lazio;CENTRO;Dottorato di ricerca;2;Arts and humanities;F;26
2023;05807;Roma - III Università degli studi;Lazio;CENTRO;Dottorato di ricerca;6;Information and Communication Technologies (ICTs);M;1
2023;05807;Roma - III Università degli studi;Lazio;CENTRO;Dottorato di ricerca;1;Education;M;1
2023;05807;Roma - III Università degli studi;Lazio;CENTRO;Dottorato di ricerca;4;Business, administration and law;F;5
2023;05807;Roma - III Università degli studi;Lazio;CENTRO;Dottorato di ricerca;7;Engineering, manufacturing and construction;F;12
2023;05807;Roma - III Università degli studi;Lazio;CENTRO;Dottorato di ricerca;3;Social sciences, journalism and information;M;6
2023;05807;Roma - III Università degli studi;Lazio;CENTRO;Dottorato di ricerca;1;Education;F;11
2023;05807;Roma - III Università degli studi;Lazio;CENTRO;Dottorato di ricerca;5;Natural sciences, mathematics and statistics;F;20
2023;05807;Roma - III Università degli studi;Lazio;CENTRO;Dottorato di ricerca;7;Engineering, manufacturing and construction;M;21
2023;05807;Roma - III Università degli studi;Lazio;CENTRO;Dottorato di ricerca;4;Business, administration and law;M;8
2023;05807;Roma - III Università degli studi;Lazio;CENTRO;Dottorato di ricerca;2;Arts and humanities;M;13
2023;05807;Roma - III Università degli studi;Lazio;CENTRO;Dottorato di ricerca;5;Natural sciences, mathematics and statistics;M;21
2023;05808;"Roma - Università ""Campus Bio-Medico""";Lazio;CENTRO;Dottorato di ricerca;7;Engineering, manufacturing and construction;M;5
2023;05808;"Roma - Università ""Campus Bio-Medico""";Lazio;CENTRO;Dottorato di ricerca;5;Natural sciences, mathematics and statistics;F;3
2023;05808;"Roma - Università ""Campus Bio-Medico""";Lazio;CENTRO;Dottorato di ricerca;5;Natural sciences, mathematics and statistics;M;1
2023;05808;"Roma - Università ""Campus Bio-Medico""";Lazio;CENTRO;Dottorato di ricerca;9;Health and welfare;F;9
2023;05808;"Roma - Università ""Campus Bio-Medico""";Lazio;CENTRO;Dottorato di ricerca;2;Arts and humanities;F;1
2023;05808;"Roma - Università ""Campus Bio-Medico""";Lazio;CENTRO;Dottorato di ricerca;9;Health and welfare;M;4
2023;05808;"Roma - Università ""Campus Bio-Medico""";Lazio;CENTRO;Dottorato di ricerca;7;Engineering, manufacturing and construction;F;4
2023;05809;Roma - Università degli Studi Internazionali  UNINT;Lazio;CENTRO;Dottorato di ricerca;3;Social sciences, journalism and information;F;1
2023;05809;Roma - Università degli Studi Internazionali  UNINT;Lazio;CENTRO;Dottorato di ricerca;2;Arts and humanities;M;1
2023;05809;Roma - Università degli Studi Internazionali  UNINT;Lazio;CENTRO;Dottorato di ricerca;4;Business, administration and law;F;2
2023;05810;"Roma - Università telematica ""Guglielmo Marconi""";Lazio;CENTRO;Dottorato di ricerca;4;Business, administration and law;F;3
2023;05810;"Roma - Università telematica ""Guglielmo Marconi""";Lazio;CENTRO;Dottorato di ricerca;2;Arts and humanities;M;2
2023;05810;"Roma - Università telematica ""Guglielmo Marconi""";Lazio;CENTRO;Dottorato di ricerca;3;Social sciences, journalism and information;F;2
2023;05810;"Roma - Università telematica ""Guglielmo Marconi""";Lazio;CENTRO;Dottorato di ricerca;2;Arts and humanities;F;1
2023;05810;"Roma - Università telematica ""Guglielmo Marconi""";Lazio;CENTRO;Dottorato di ricerca;3;Social sciences, journalism and information;M;1
2023;05810;"Roma - Università telematica ""Guglielmo Marconi""";Lazio;CENTRO;Dottorato di ricerca;4;Business, administration and law;M;3
2023;05812;Roma - Università Europea;Lazio;CENTRO;Dottorato di ricerca;2;Arts and humanities;F;1
2023;05812;Roma - Università Europea;Lazio;CENTRO;Dottorato di ricerca;4;Business, administration and law;M;5
2023;05812;Roma - Università Europea;Lazio;CENTRO;Dottorato di ricerca;2;Arts and humanities;M;1
2023;05812;Roma - Università Europea;Lazio;CENTRO;Dottorato di ricerca;3;Social sciences, journalism and information;M;1
2023;05812;Roma - Università Europea;Lazio;CENTRO;Dottorato di ricerca;3;Social sciences, journalism and information;F;3
2023;05812;Roma - Università Europea;Lazio;CENTRO;Dottorato di ricerca;4;Business, administration and law;F;3
2023;05813;"Roma - Università telematica internazionale ""UNINETTUNO""";Lazio;CENTRO;Dottorato di ricerca;3;Social sciences, journalism and information;F;1
2023;05813;"Roma - Università telematica internazionale ""UNINETTUNO""";Lazio;CENTRO;Dottorato di ricerca;7;Engineering, manufacturing and construction;M;6
2023;05813;"Roma - Università telematica internazionale ""UNINETTUNO""";Lazio;CENTRO;Dottorato di ricerca;7;Engineering, manufacturing and construction;F;2
2023;05813;"Roma - Università telematica internazionale ""UNINETTUNO""";Lazio;CENTRO;Dottorato di ricerca;1;Education;F;1
2023;05817;Roma - Link Campus University;Lazio;CENTRO;Dottorato di ricerca;4;Business, administration and law;M;2
2023;05817;Roma - Link Campus University;Lazio;CENTRO;Dottorato di ricerca;2;Arts and humanities;M;1
2023;05817;Roma - Link Campus University;Lazio;CENTRO;Dottorato di ricerca;3;Social sciences, journalism and information;F;1
2023;06001;Cassino - Università degli Studi di Cassino e del Lazio Meridionale;Lazio;CENTRO;Dottorato di ricerca;3;Social sciences, journalism and information;F;2
2023;06001;Cassino - Università degli Studi di Cassino e del Lazio Meridionale;Lazio;CENTRO;Dottorato di ricerca;5;Natural sciences, mathematics and statistics;F;2
2023;06001;Cassino - Università degli Studi di Cassino e del Lazio Meridionale;Lazio;CENTRO;Dottorato di ricerca;7;Engineering, manufacturing and construction;M;8
2023;06001;Cassino - Università degli Studi di Cassino e del Lazio Meridionale;Lazio;CENTRO;Dottorato di ricerca;4;Business, administration and law;F;3
2023;06001;Cassino - Università degli Studi di Cassino e del Lazio Meridionale;Lazio;CENTRO;Dottorato di ricerca;2;Arts and humanities;M;1
2023;06001;Cassino - Università degli Studi di Cassino e del Lazio Meridionale;Lazio;CENTRO;Dottorato di ricerca;2;Arts and humanities;F;5
2023;06001;Cassino - Università degli Studi di Cassino e del Lazio Meridionale;Lazio;CENTRO;Dottorato di ricerca;4;Business, administration and law;M;3
2023;06001;Cassino - Università degli Studi di Cassino e del Lazio Meridionale;Lazio;CENTRO;Dottorato di ricerca;7;Engineering, manufacturing and construction;F;3
2023;06001;Cassino - Università degli Studi di Cassino e del Lazio Meridionale;Lazio;CENTRO;Dottorato di ricerca;10;Services;F;1
2023;06201;Benevento - Università degli studi del Sannio;Campania;SUD;Dottorato di ricerca;7;Engineering, manufacturing and construction;M;10
2023;06201;Benevento - Università degli studi del Sannio;Campania;SUD;Dottorato di ricerca;9;Health and welfare;F;1
2023;06201;Benevento - Università degli studi del Sannio;Campania;SUD;Dottorato di ricerca;5;Natural sciences, mathematics and statistics;M;2
2023;06201;Benevento - Università degli studi del Sannio;Campania;SUD;Dottorato di ricerca;4;Business, administration and law;F;5
2023;06201;Benevento - Università degli studi del Sannio;Campania;SUD;Dottorato di ricerca;4;Business, administration and law;M;3
2023;06201;Benevento - Università degli studi del Sannio;Campania;SUD;Dottorato di ricerca;5;Natural sciences, mathematics and statistics;F;6
2023;06201;Benevento - Università degli studi del Sannio;Campania;SUD;Dottorato di ricerca;7;Engineering, manufacturing and construction;F;7
2023;06301;"Napoli - Università degli studi ""Federico II""";Campania;SUD;Dottorato di ricerca;2;Arts and humanities;M;9
2023;06301;"Napoli - Università degli studi ""Federico II""";Campania;SUD;Dottorato di ricerca;7;Engineering, manufacturing and construction;M;60
2023;06301;"Napoli - Università degli studi ""Federico II""";Campania;SUD;Dottorato di ricerca;4;Business, administration and law;M;4
2023;06301;"Napoli - Università degli studi ""Federico II""";Campania;SUD;Dottorato di ricerca;5;Natural sciences, mathematics and statistics;F;59
2023;06301;"Napoli - Università degli studi ""Federico II""";Campania;SUD;Dottorato di ricerca;9;Health and welfare;F;34
2023;06301;"Napoli - Università degli studi ""Federico II""";Campania;SUD;Dottorato di ricerca;2;Arts and humanities;F;10
2023;06301;"Napoli - Università degli studi ""Federico II""";Campania;SUD;Dottorato di ricerca;1;Education;M;1
2023;06301;"Napoli - Università degli studi ""Federico II""";Campania;SUD;Dottorato di ricerca;3;Social sciences, journalism and information;M;4
2023;06301;"Napoli - Università degli studi ""Federico II""";Campania;SUD;Dottorato di ricerca;4;Business, administration and law;F;10
2023;06301;"Napoli - Università degli studi ""Federico II""";Campania;SUD;Dottorato di ricerca;8;Agriculture, forestry, fisheries and veterinary;M;18
2023;06301;"Napoli - Università degli studi ""Federico II""";Campania;SUD;Dottorato di ricerca;5;Natural sciences, mathematics and statistics;M;38
